STRENGTH TRAINING,HIIT by LAF,"5080 Main St , Frisco",4.6,(9)
DANCE,Jazzercise,"312 S Shady Shores Rd, Lake Dallas",4.6,(12)
"PILATES, STRENGTH TRAINING",FITNZ 360,"4312 Live Oak St, Dallas",4.3,(100+)
"YOGA, STRENGTH TRAINING, …",Dallas Iron Fitness,"4101 Bryan Street , Dallas",4.8,(28)
DANCE,Jazzercise,"295 West Byron Nelson Boulevard, Roanoke",4.7,(20)
STRENGTH TRAINING,Innergy Fitness,"3205 Cole Avenue, Suite A, Dallas",4.2,(14)
GYM TIME,Anytime Fitness of Grapevine,"2350 Hall - Johnson Rd, Ste. 155, Grapevine",4.5,(13)
STRENGTH TRAINING,CrossFit Odyssey,"4210 W Lovers Ln, Dallas",5.0,(62)
ROWING,Row House,"5729 Lebanon Road, Suite 154, Frisco",4.8,(17)
MARTIAL ARTS,Vital Fitness & Self Defense,"3244 Skyway Cir N Ste A, Irving",5.0,(9)
YOGA,Power Up Yoga,"1330 E Rosemeade Pkwy, Carrollton",4.1,(20)
"GYM TIME, STRENGTH TRAINING",Mental Giants CrossFit,"11836 Judd Ct. #304-C., Dallas",5.0,(5)
STRENGTH TRAINING,Performance Experience,"1131 S Airport Cir, Euless",4.8,(5)
STRENGTH TRAINING,Transformation Bootcamp,"Wilshire Baptist Church, 6820 Lyndon B Johnson Fwy, Dallas",5.0,(64)
STRENGTH TRAINING,DOU Fitness,"5555 E Mockingbird Lan, Suite 200, Dallas",4.8,(27)
GYM TIME,Stroud's Fitness Gym,"416 Bedford Euless Rd, Hurst",4.6,(10)
DANCE,Power BAR Women's Fitness,"4000 Pioneer Road, Suite 206 , Balch Springs",4.5,(8)
STRENGTH TRAINING,The Academy Dallas,"8113 Ridgepoint Dr, Irving",4.5,(11)
YOGA,Ahhhmazing Life Yoga,"901 FM 544 #600, Wylie",4.3,(10)
STRENGTH TRAINING,ProCore Fitness,"275 Commerce St, Southlake",4.9,(19)
STRENGTH TRAINING,CrossFit 38:16,"1516 Osprey Dr, DeSoto",4.6,(16)
STRENGTH TRAINING,Old Town Strength,"120 W Main St, Lewisville",4.2,(13)
DANCE,Jazzercise,"201 James Collins Blvd, Duncanville",4.6,(9)
STRENGTH TRAINING,"Private Workout, Inc.","4701 W Park Blvd, Plano",4.9,(14)
STRENGTH TRAINING,Fit Body Boot Camp Rowlett,"2502 Lawing Ln, Rowlett",4.3,(11)
STRENGTH TRAINING,Vickery Athletics,"4411 Belmont Avenue, Dallas",4.9,(14)
BARRE,Clique Dance Studios,"2385 Midway Rd, Carrollton",4.0,(13)
STRENGTH TRAINING,CrossFit White Rock,"5815 Live Oak St, #104, Dallas",2.6,(8)
STRENGTH TRAINING,Fit Warrior,"432 N Main St, Duncanville",2.8,(5)
STRENGTH TRAINING,Tough Fitness,"Trophy Fitness, 2901 Cityplace W Blvd #100 , Dallas",4.6,(20)
BEAUTY,Avila Skin Care,"1330 West Campbell Road Suite 110 Rm 23, Richardson",5.0,(5)
RUNNING,Tempest Freerunning Academy,"280 Commerce St , Southlake",5.0,(6)
YOGA,Second Side Yoga,"4333 Belmont Ave, Dallas",4.8,(100+)
GYM TIME,Performant Fitness,"501 Trophy Lake Dr, Trophy Club",4.2,(13)
STRENGTH TRAINING,Fit Body Boot Camp,"5936 Nancy Jane Ln, Frisco",4.6,(15)
