STRENGTH TRAINING,CrossFit North Scottsdale,"9525 E. Doubletree Ranch Road, #103, Scottsdale",4.7,(39)
STRENGTH TRAINING,Core Fitness AZ,"8700 E Vista Bonita Dr, Scottsdale",4.7,(100+)
BEAUTY,VH Spa at Hotel Valley Ho,"6850 E Main St, Scottsdale",5.0,(100+)
"DANCE, BARRE",Move Group Fitness,"14202 N Scottsdale Rd, Suite 200, Scottsdale",4.7,(100+)
STRENGTH TRAINING,Off the Grid Fitness,"10050 N Scottsdale Rd, Scottsdale",4.7,(100+)
PILATES,Pilates Joe Scottsdale,"7850 E Evans Road , Suite 109, Scottsdale",4.5,(100+)
STRENGTH TRAINING,CrossFit Infernal,"905 S Bogle Ave, Chandler",4.9,(36)
PILATES,Personalized Pilates,"5010 E Shea Blvd, Scottsdale",4.8,(32)
YOGA,Metta Yoga,"6000 East Camelback, Scottsdale",4.7,(54)
STRENGTH TRAINING,Legends Performance & Wellness,"1797 West University DriveSuite 167, Tempe",4.8,(26)
YOGA,Sum Athletica,"3632 North Bishop Lane, Scottsdale",4.8,(28)
"PRENATAL, YOGA, …",Ashtanga Yoga Phoenix,"2829 North 15th Avenue, Phoenix",4.9,(21)
STRENGTH TRAINING,Spire Health Club,"3927 East Indian School Road, Phoenix",5.0,(21)
STRENGTH TRAINING,Tempe Fit Body Boot Camp,"7425 S Harl Ave, Suite #4, Tempe",4.8,(100+)
STRENGTH TRAINING,CrossFit Incite,"8743 E Pecos Rd #109, Meza",5.0,(13)
GYM TIME,Youfit Health Clubs,"1135 N Recker Rd, Mesa",4.4,(31)
"YOGA, STRENGTH TRAINING, …",Crunch Fitness,"1818 West Bell Road, Phoenix",4.5,(23)
GYM TIME,Anytime Fitness,"3135 E Indian School Road, Phoenix",4.8,(19)
MASSAGE,"Heather Han, MS, LMT","3240 East Union Hills Drive, Suite 101, Phoenix",5.0,(14)
DANCE,Jazzercise,"6356 S Price Rd, Tempe",4.6,(55)
GYM TIME,Anytime Fitness,"5094 North Hayden Road, Scottsdale",4.6,(13)
YOGA,Gallery Yoga,"6425 East Thomas Road, Scottsdale",5.0,(16)
