PILATES,Evolve Lagree,"2721 Farm to Market 1463 , #400, Katy",4.8,(100+)
BOXING,TITLE Boxing Club,"3335 College Park Dr, The Woodlands",4.9,(100+)
STRENGTH TRAINING,AllSport CrossFit,"3314 West Main Street, Houston",4.8,(100+)
GYM TIME,All Day Fitness,"716 W. 17th St, Houston",4.9,(100+)
YOGA,Afterglow Hot Yoga & Fitness,"8790 Hwy 6, Missouri City",4.8,(100+)
"STRENGTH TRAINING, SPORTS",Texas Rock Gym,"1526 Campbell Rd, Houston",4.8,(100+)
STRENGTH TRAINING,C4 Athlete,"920 W Cavalcade St, Houston",4.9,(100+)
"GYM TIME, STRENGTH TRAINING",Pulse Fitness,"5 Greenway C-400, Houston",4.8,(100+)
STRENGTH TRAINING,Blu Fitness,"1711 St Emanuel St, Houston",4.8,(100+)
YOGA,YogaWorks,"2525 Green Oak Dr, Humble",4.7,(100+)
"STRENGTH TRAINING, DANCE",Westmere Fitness,"1570 S Dairy Ashford Rd, Ste 107, Houston",4.8,(100+)
DANCE,Soundbox Studios,"3300 Chimney Rock Rd, Suite 500, Houston",4.6,(100+)
GYM TIME,Quality Life Fitness,"4543 Post Oak Pl Dr, Suite 100, Houston",4.8,(100+)
PILATES,Blessed Body Pilates,"2015 Southwest Fwy, Houston",4.6,(500+)
BARRE,Pure Barre,"10300 Louetta Road, Houston",4.8,(100+)
AERIAL,The Artistic Realm of Talentz (The ARTZ) (Houston),"1824 Spring St, Suite 124, Houston",4.8,(100+)
BOXING,TITLE Boxing Club,"4823 Highway 6, Missouri City",4.8,(100+)
"YOGA, PILATES",Shapes Fitness for Women,"6905 Cypresswood Drive, Spring",4.8,(84)
STRENGTH TRAINING,Nonamefit Studios,"2010 Commerce St, Houston",4.9,(1000+)
GYM TIME,HBU Bradshaw Fitness Center,"7731 Southwest Fwy, Houston",4.8,(100+)
YOGA,Yoga Pod,"10455 Briar Forest Dr #200b,, Houston",4.6,(100+)
MARTIAL ARTS,NiaMoves,"508 Pecore St, Houston",4.7,(100+)
"CYCLING, STRENGTH TRAINING",Glory Fitness,"5110 Ashbrook Dr, Suite C, Houston",4.7,(500+)
YOGA,Yoga Dragon,"19708 Northwest Freeway, #300, Jersey Village",4.7,(100+)
STRENGTH TRAINING,Sproing Fitness,"2002 Oakdale Street, Houston",4.8,(90)
"STRENGTH TRAINING, BOXING",HTX FightCamp,"827 W. 34th St, Houston",4.9,(84)
"STRENGTH TRAINING, RUNNING",NisseFit,"2002 Oakdale St, Houston",4.8,(100+)
"DANCE, BARRE",The Workout Barre,"18425 Champion Forest Dr, Suite 250, Spring",4.8,(100+)
BEAUTY,True REST Float Spa,"5190 Buffalo Speedway, Houston",4.6,(100+)
STRENGTH TRAINING,Life Fit,"10570 Fuqua St, Houston",4.9,(100+)
DANCE,Goza Dance Fitness,"13960 Westheimer Rd, Houston",4.9,(82)
CRYOTHERAPY,Restore Hyper Wellness + Cryotherapy,"15870 Southwest Freeway Suite 400, Sugar Land",4.7,(100+)
DANCE,Jazzercise,"3527 Highway 6 , Suite 290, Sugar Land",4.7,(100+)
BOXING,9Round,"3500 S Main St, Suite B, Houston",4.8,(100+)
"YOGA, BARRE",The Bishop John E. Hines Center,"500 Fannin Street , Suite 100, Houston",4.9,(47)
DANCE,Jazzercise,"4210 Bellaire Blvd, Houston",4.7,(100+)
GYM TIME,LA Fitness (Signature),"3570 Harmony Commons DR, Spring",4.8,(52)
YOGA,Precision Yoga and Fitness,"15015 Westheimer Rd, Houston",4.7,(100+)
SPORTS,Momentum Climbing,"25410 Katy Mills Pkwy, Katy",4.8,(100+)
YOGA,VIBE Fitness,"1800 S Mason Rd, Katy",4.7,(100+)
STRENGTH TRAINING,Paper Street CrossFit,"1006 Taft St, Houston",4.8,(91)
