STRENGTH TRAINING,Sunnyvale Fitness,"1253 Birchwood Drive, Sunnyvale",3.7,(10)
"PILATES, DANCE",Dance Attack!,"120 Carroll Street, Sunnyvale",4.4,(11)
YOGA,Yogamaze,"133 E Fremont Ave, Sunnyvale",4.1,(31)
STRENGTH TRAINING,Curves,"2990 Union Avenue, San Jose",3.8,(29)
STRENGTH TRAINING,CrossFit Kindred,"1460 Tully Rd, San Jose",4.9,(33)
MARTIAL ARTS,Aikido Kokikai Silicon Valley,"548 S Murphy Ave, Sunnyvale",4.5,(20)
"YOGA, STRENGTH TRAINING",Swyft Fitness,"300 W Washington Ave, Sunnyvale",4.2,(26)
STRENGTH TRAINING,One Republic Fitness,"757 W San Carlos St, San Jose",4.6,(8)
MARTIAL ARTS,Japanese Art & Cultural Center,"4334 Moorpark Avenue, San Jose",4.8,(24)
PILATES,KB Fitness,"7012 Realm Dr, San Jose",4.5,(100+)
DANCE,Jazzercise,"2840 Aborn Rd., San Jose",4.0,(6)
STRENGTH TRAINING,Curves,"2069 Grant Road, Los Altos",4.2,(9)
DANCE,Zumba with Sheila,"58 E. Campbell Ave, Campbell",4.0,(14)
STRENGTH TRAINING,FitZone,"1818 Clear Lake Avenue, Milpitas",3.9,(8)
STRENGTH TRAINING,TRIMTUF,"1310 Tully Road, Ste. 105, San Jose",3.8,(20)
"SPORTS RECOVERY, ACUPUNCTURE, …",Box Acupuncture Traditional Chinese Medicine,"1609 Meridian Ave (inside SCORE clinic), San Jose",5.0,(7)
YOGA,Yoga with Gloria,"1981 Montecito Ave, Mountain View",5.0,(9)
YOGA,Yoga with Melissa,"1622 West Campbell Avenue , Unit 109, Campbell",4.4,(7)
YOGA,Gali Yoga,"1399 S Winchester Blvd, San Jose",4.8,(5)
GYM TIME,Zenith Strength and Performance,"2110 Walsh Ave, Suite A, Santa Clara",4.6,(54)
DANCE,BollyNaach Dance Company,"3646 Thornton Ave, Fremont",2.0,(7)
BOXING,Relentless Boxing & Training Center,"2361 Calle Del Mundo, Santa Clara",4.8,(100+)
YOGA,Samadhi Yoga Gruha,"255 N. Market Street , Ste. 270 , San Jose",4.8,(95)
BOXING,San Jose Boxing & Fitness,"3469 McKee Road, San Jose",4.8,(93)
"MARTIAL ARTS, BOXING",Claudio Franca Brazilian Jiu-Jitsu,"14396 Union Ave, San Jose",4.8,(30)
"YOGA, PILATES",PhysioFit Physical Therapy and Wellness,"1000 Fremont Avenue Suite 108, Los Altos",4.3,(56)
STRENGTH TRAINING,2B Fit,"22382 Homestead Rd, Cupertino",4.8,(26)
YOGA,Yoga with Miki,"19940-19990 E Homestead Rd, Cupertino",3.6,(17)
